Humidity	OrigTemp	SensorReadings	Error
62	28.4	34.28235294	5.882352941
65	27.9	34.13529412	6.235294118
66	27.4	33.75294118	6.352941176
67	27	27	6.470588235
68	26.5	26.5	6.588235294
69	26.2	26.2	6.705882353
68	27.3	27.3	6.588235294
72	26.4	19.34117647	7.058823529
77	25.7	25.7	7.647058824
77	25.6	17.95294118	7.647058824
76	25.5	17.97058824	7.529411765
78	25.3	17.53529412	7.764705882
77	25.2	25.2	7.647058824
76	25.3	17.77058824	7.529411765
76	25.3	25.3	7.529411765
76	25.3	25.3	7.529411765
77	25.1	32.74705882	7.647058824
76	25.4	17.87058824	7.529411765
77	25.6	33.24705882	7.647058824
74	26.3	19.00588235	7.294117647
73	27	34.17647059	7.176470588
70	27.8	27.8	6.823529412
70	28.2	28.2	6.823529412
63	29.2	35.2	6
65	29.2	29.2	6.235294118
63	29.3	35.3	6
66	28.9	22.54705882	6.352941176
68	28.2	28.2	6.588235294
73	27.3	20.12352941	7.176470588
73	26.9	34.07647059	7.176470588
79	26.1	33.98235294	7.882352941
80	25.5	25.5	8
81	25.3	33.41764706	8.117647059
82	24.9	33.13529412	8.235294118
86	24.6	33.30588235	8.705882353
85	24.5	15.91176471	8.588235294
85	24.3	15.71176471	8.588235294
86	24.2	15.49411765	8.705882353
86	24.3	33.00588235	8.705882353
80	25.4	33.4	8
66	27.4	33.75294118	6.352941176
66	27.9	34.25294118	6.352941176
60	29.4	35.04705882	5.647058824
58	30.3	24.88823529	5.411764706
57	30.1	24.80588235	5.294117647
57	30.7	35.99411765	5.294117647
52	31.7	31.7	4.705882353
51	32	32	4.588235294
49	31.9	36.25294118	4.352941176
54	31.3	31.3	4.941176471
64	29.8	23.68235294	6.117647059
67	28.9	22.42941176	6.470588235
66	28.8	22.44705882	6.352941176
70	28.2	35.02352941	6.823529412
71	27.8	34.74117647	6.941176471
75	27.3	27.3	7.411764706
66	28.6	34.95294118	6.352941176
66	28.4	28.4	6.352941176
68	28	21.41176471	6.588235294
68	27.5	34.08823529	6.588235294
70	27.1	20.27647059	6.823529412
69	26.8	20.09411765	6.705882353
67	26.7	33.17058824	6.470588235
63	27	33	6
65	27.1	27.1	6.235294118
67	27.2	33.67058824	6.470588235
64	28.1	34.21764706	6.117647059
62	28.9	28.9	5.882352941
64	28.8	22.68235294	6.117647059
64	29.2	29.2	6.117647059
66	29.2	35.55294118	6.352941176
65	29.5	35.73529412	6.235294118
67	29.4	22.92941176	6.470588235
69	29.1	29.1	6.705882353
64	29.2	35.31764706	6.117647059
69	28.3	35.00588235	6.705882353
73	27.7	34.87647059	7.176470588
75	27.4	34.81176471	7.411764706
75	27.2	34.61176471	7.411764706
77	26.8	34.44705882	7.647058824
78	26.4	18.63529412	7.764705882
79	26.2	26.2	7.882352941
78	26.1	33.86470588	7.764705882
77	26.1	26.1	7.647058824
77	26	33.64705882	7.647058824
78	26	33.76470588	7.764705882
77	26.1	33.74705882	7.647058824
77	26.1	33.74705882	7.647058824
77	26.4	18.75294118	7.647058824
75	26.7	19.28823529	7.411764706
74	27.2	27.2	7.294117647
65	28.7	28.7	6.235294118
66	28.9	28.9	6.352941176
62	29.2	35.08235294	5.882352941
62	29.3	23.41764706	5.882352941
65	29	22.76470588	6.235294118
69	28.4	35.10588235	6.705882353
70	28.2	21.37647059	6.823529412
74	27.3	34.59411765	7.294117647
77	26.9	19.25294118	7.647058824
76	27	19.47058824	7.529411765
76	27.1	34.62941176	7.529411765
84	26.2	26.2	8.470588235
84	26	26	8.470588235
84	25.9	17.42941176	8.470588235
88	25.4	16.45882353	8.941176471
87	25.2	25.2	8.823529412
86	25.2	25.2	8.705882353
85	25.3	33.88823529	8.588235294
84	25.3	16.82941176	8.470588235
85	25.2	33.78823529	8.588235294
85	25.2	16.61176471	8.588235294
90	24.5	24.5	9.176470588
86	23.5	32.20588235	8.705882353
85	23.3	31.88823529	8.588235294
84	23.2	23.2	8.470588235
85	23.4	31.98823529	8.588235294
83	23.5	31.85294118	8.352941176
83	24.1	24.1	8.352941176
82	24.4	32.63529412	8.235294118
80	24.9	16.9	8
82	25	25	8.235294118
83	24.7	16.34705882	8.352941176
85	24.5	33.08823529	8.588235294
83	24.5	32.85294118	8.352941176
82	24.6	24.6	8.235294118
83	24.6	16.24705882	8.352941176
84	24.2	24.2	8.470588235
83	24.4	16.04705882	8.352941176
83	24.5	24.5	8.352941176
84	24.5	16.02941176	8.470588235
88	24.3	24.3	8.941176471
90	24.1	33.27647059	9.176470588
87	23.9	32.72352941	8.823529412
87	23.7	32.52352941	8.823529412
88	23.6	14.65882353	8.941176471
87	23.9	23.9	8.823529412
87	24	24	8.823529412
86	24	15.29411765	8.705882353
89	23.9	14.84117647	9.058823529
84	24.6	24.6	8.470588235
74	26.7	19.40588235	7.294117647
66	27.9	34.25294118	6.352941176
66	28.6	34.95294118	6.352941176
63	29.2	23.2	6
68	28.6	35.18823529	6.588235294
67	28.4	21.92941176	6.470588235
70	27.8	34.62352941	6.823529412
77	26.7	26.7	7.647058824
77	26.1	33.74705882	7.647058824
84	25.2	16.72941176	8.470588235
84	25.1	16.62941176	8.470588235
84	25.1	16.62941176	8.470588235
86	24.8	24.8	8.705882353
87	24.7	15.87647059	8.823529412
87	24.6	33.42352941	8.823529412
87	24.5	15.67647059	8.823529412
90	24.1	24.1	9.176470588
90	24.1	33.27647059	9.176470588
90	23.6	32.77647059	9.176470588
88	23.8	32.74117647	8.941176471
82	25.2	25.2	8.235294118
73	26.7	33.87647059	7.176470588
68	27.8	34.38823529	6.588235294
68	28.2	21.61176471	6.588235294
66	28.2	34.55294118	6.352941176
65	28.7	34.93529412	6.235294118
65	28.9	22.66470588	6.235294118
60	29.6	23.95294118	5.647058824
58	29.4	23.98823529	5.411764706
67	28	28	6.470588235
73	26.8	33.97647059	7.176470588
75	25.6	33.01176471	7.411764706
80	24.8	16.8	8
78	24.4	32.16470588	7.764705882
82	24.2	24.2	8.235294118
82	24.3	16.06470588	8.235294118
83	24.2	32.55294118	8.352941176
83	24.4	32.75294118	8.352941176
84	24.2	15.72941176	8.470588235
83	24.4	24.4	8.352941176
90	23.7	14.52352941	9.176470588
91	23.8	23.8	9.294117647
90	23.7	32.87647059	9.176470588
93	23	23	9.529411765
90	23.4	14.22352941	9.176470588
82	24.9	16.66470588	8.235294118
74	25.8	33.09411765	7.294117647
71	26.5	26.5	6.941176471
65	27.6	33.83529412	6.235294118
70	27.6	20.77647059	6.823529412
73	27.2	27.2	7.176470588
70	27.5	34.32352941	6.823529412
72	27.5	20.44117647	7.058823529
71	27.6	34.54117647	6.941176471
73	27	34.17647059	7.176470588
77	25.8	18.15294118	7.647058824
80	25.3	33.3	8
80	25.4	25.4	8
81	25.3	25.3	8.117647059
83	25.1	16.74705882	8.352941176
84	25	25	8.470588235
84	24.9	33.37058824	8.470588235
84	24.7	16.22941176	8.470588235
85	24.6	24.6	8.588235294
87	24.4	15.57647059	8.823529412
86	24.5	24.5	8.705882353
83	24.9	24.9	8.352941176
78	25.7	25.7	7.764705882
74	26.5	19.20588235	7.294117647
72	27.5	20.44117647	7.058823529
63	28.6	28.6	6
60	29.3	29.3	5.647058824
52	30.1	25.39411765	4.705882353
55	30.1	25.04117647	5.058823529
54	28.7	23.75882353	4.941176471
58	29.8	24.38823529	5.411764706
54	29.9	29.9	4.941176471
50	30	34.47058824	4.470588235
63	28.6	28.6	6
66	27	27	6.352941176
69	26.4	26.4	6.705882353
73	26	33.17647059	7.176470588
76	25.7	33.22941176	7.529411765
78	25.3	33.06470588	7.764705882
80	24.8	32.8	8
80	24.4	32.4	8
84	23.9	23.9	8.470588235
83	23.9	23.9	8.352941176
83	23.7	23.7	8.352941176
82	23.9	32.13529412	8.235294118
80	24.3	16.3	8
77	25.1	25.1	7.647058824
66	27.2	20.84705882	6.352941176
59	28.8	28.8	5.529411765
53	30	30	4.823529412
55	30.3	30.3	5.058823529
54	30.6	35.54117647	4.941176471
59	29.6	29.6	5.529411765
62	28.9	28.9	5.882352941
63	28.6	22.6	6
63	28.8	22.8	6
66	28	34.35294118	6.352941176
66	28	28	6.352941176
69	27.4	34.10588235	6.705882353
70	27.2	27.2	6.823529412
70	27	33.82352941	6.823529412
71	26.8	26.8	6.941176471
72	26.8	33.85882353	7.058823529
72	26.7	19.64117647	7.058823529
73	26.6	33.77647059	7.176470588
77	26.3	26.3	7.647058824
85	25.4	16.81176471	8.588235294
91	24.7	24.7	9.294117647
90	24.7	33.87647059	9.176470588
87	25	16.17647059	8.823529412
88	25	25	8.941176471
83	25.7	17.34705882	8.352941176
78	26.7	26.7	7.764705882
74	27.7	34.99411765	7.294117647
70	28.1	21.27647059	6.823529412
64	29.3	35.41764706	6.117647059
61	30.3	24.53529412	5.764705882
61	29.8	35.56470588	5.764705882
70	28.3	28.3	6.823529412
67	28.1	21.62941176	6.470588235
71	27.5	34.44117647	6.941176471
76	26.7	26.7	7.529411765
77	26.5	18.85294118	7.647058824
76	26.3	33.82941176	7.529411765
76	26.3	26.3	7.529411765
75	26.4	33.81176471	7.411764706
76	26.2	18.67058824	7.529411765
82	25.4	25.4	8.235294118
84	25.1	33.57058824	8.470588235
83	25.2	25.2	8.352941176
85	25.2	16.61176471	8.588235294
85	25.2	25.2	8.588235294
86	25.2	16.49411765	8.705882353
84	25.5	17.02941176	8.470588235
82	25.8	34.03529412	8.235294118
78	26.3	26.3	7.764705882
77	26.6	26.6	7.647058824
72	28.6	28.6	7.058823529
70	29.8	29.8	6.823529412
74	27.7	34.99411765	7.294117647
73	27.1	19.92352941	7.176470588
73	28.8	35.97647059	7.176470588
70	30.8	23.97647059	6.823529412
69	28.5	21.79411765	6.705882353
67	27.6	27.6	6.470588235
66	27.5	27.5	6.352941176
67	27.1	27.1	6.470588235
71	26.6	19.65882353	6.941176471
69	26.7	33.40588235	6.705882353
71	26.7	19.75882353	6.941176471
71	26.7	26.7	6.941176471
76	26.4	18.87058824	7.529411765
81	25.8	17.68235294	8.117647059
78	25.6	33.36470588	7.764705882
80	25.2	25.2	8
82	25	16.76470588	8.235294118
84	25	33.47058824	8.470588235
83	25.2	16.84705882	8.352941176
81	25.5	25.5	8.117647059
79	25.7	33.58235294	7.882352941
77	26.3	18.65294118	7.647058824
76	26.8	34.32941176	7.529411765
74	27.5	20.20588235	7.294117647
76	27.4	19.87058824	7.529411765
73	28.2	35.37647059	7.176470588
73	29.3	29.3	7.176470588
71	29.6	29.6	6.941176471
68	29.7	36.28823529	6.588235294
71	29	22.05882353	6.941176471
75	28.4	28.4	7.411764706
76	27.8	20.27058824	7.529411765
79	27.3	35.18235294	7.882352941
79	27.1	19.21764706	7.882352941
78	27	19.23529412	7.764705882
80	26.8	26.8	8
79	26.8	18.91764706	7.882352941
80	26.6	34.6	8
80	26.4	26.4	8
81	26.3	34.41764706	8.117647059
82	26.3	26.3	8.235294118
83	26.2	26.2	8.352941176
83	26.3	26.3	8.352941176
84	26.2	17.72941176	8.470588235
83	26.5	34.85294118	8.352941176
80	27.2	19.2	8
77	27.7	27.7	7.647058824
77	28	35.64705882	7.647058824
75	28.5	21.08823529	7.411764706
66	30.1	23.74705882	6.352941176
64	30.7	36.81764706	6.117647059
69	30	30	6.705882353
74	29	29	7.294117647
78	28.3	28.3	7.764705882
78	27.8	35.56470588	7.764705882
79	27.4	19.51764706	7.882352941
80	27.1	27.1	8
81	26.9	26.9	8.117647059
82	26.7	26.7	8.235294118
83	26.6	34.95294118	8.352941176
83	26.6	34.95294118	8.352941176
92	25.7	25.7	9.411764706
92	25.7	16.28823529	9.411764706
90	25.9	16.72352941	9.176470588
93	25.6	35.12941176	9.529411765
94	25.6	25.6	9.647058824
94	25.7	25.7	9.647058824
94	25.5	35.14705882	9.647058824
93	25.6	16.07058824	9.529411765
91	25.9	25.9	9.294117647
92	25.8	25.8	9.411764706
90	26.2	35.37647059	9.176470588
81	28.1	19.98235294	8.117647059
70	29.4	36.22352941	6.823529412
57	30.8	30.8	5.294117647
45	31.3	27.41764706	3.882352941
47	31.6	31.6	4.117647059
50	30.9	30.9	4.470588235
52	29.5	29.5	4.705882353
61	28.2	22.43529412	5.764705882
68	27.4	33.98823529	6.588235294
69	26.9	26.9	6.705882353
71	26.6	26.6	6.941176471
74	26.2	33.49411765	7.294117647
76	25.8	18.27058824	7.529411765
80	25.2	33.2	8
81	25	16.88235294	8.117647059
81	24.9	24.9	8.117647059
81	24.5	16.38235294	8.117647059
84	24	32.47058824	8.470588235
80	24.8	32.8	8
75	26.3	18.88823529	7.411764706
68	27.6	27.6	6.588235294
68	28	34.58823529	6.588235294
66	27.9	34.25294118	6.352941176
66	28	28	6.352941176
50	29	29	4.470588235
36	30.3	27.47647059	2.823529412
34	31.3	33.88823529	2.588235294
31	31.9	29.66470588	2.235294118
30	31.9	34.01764706	2.117647059
38	30.9	27.84117647	3.058823529
38	29.2	32.25882353	3.058823529
38	28.2	25.14117647	3.058823529
47	27.6	27.6	4.117647059
53	27	27	4.823529412
55	26.7	21.64117647	5.058823529
57	26.3	26.3	5.294117647
56	26.3	21.12352941	5.176470588
60	26.3	20.65294118	5.647058824
62	26.2	32.08235294	5.882352941
60	26.1	20.45294118	5.647058824
63	26	26	6
66	26	26	6.352941176
70	26.1	19.27647059	6.823529412
70	26.5	26.5	6.823529412
69	26.1	26.1	6.705882353
74	27	19.70588235	7.294117647
73	28.1	28.1	7.176470588
68	30.1	30.1	6.588235294
62	31.3	37.18235294	5.882352941
68	30.9	37.48823529	6.588235294
68	30.8	30.8	6.588235294
66	30.8	37.15294118	6.352941176
65	31.4	25.16470588	6.235294118
71	30.6	23.65882353	6.941176471
92	28	37.41176471	9.411764706
89	28.2	37.25882353	9.058823529
84	28	19.52941176	8.470588235
87	27.6	27.6	8.823529412
87	27.6	36.42352941	8.823529412
89	27.1	27.1	9.058823529
89	27	36.05882353	9.058823529
90	26.8	35.97647059	9.176470588
91	26.5	26.5	9.294117647
92	26.3	16.88823529	9.411764706
92	26.1	16.68823529	9.411764706
92	26.1	35.51176471	9.411764706
88	26.6	17.65882353	8.941176471
80	27.9	27.9	8
74	29.6	22.30588235	7.294117647
71	30.3	23.35882353	6.941176471
60	31.6	25.95294118	5.647058824
58	32.2	32.2	5.411764706
56	33.4	38.57647059	5.176470588
54	33.1	28.15882353	4.941176471
64	31	31	6.117647059
65	30.6	36.83529412	6.235294118
62	31.7	37.58235294	5.882352941
66	30.8	24.44705882	6.352941176
66	30.6	36.95294118	6.352941176
69	29.7	22.99411765	6.705882353
74	29	36.29411765	7.294117647
83	27.7	19.34705882	8.352941176
77	28.5	36.14705882	7.647058824
77	28.5	20.85294118	7.647058824
81	28.1	19.98235294	8.117647059
82	27.7	27.7	8.235294118
81	27.8	27.8	8.117647059
83	27.4	35.75294118	8.352941176
82	27.3	27.3	8.235294118
81	27.3	35.41764706	8.117647059
82	27.3	19.06470588	8.235294118
77	28.1	28.1	7.647058824
79	28	35.88235294	7.882352941
77	28.7	21.05294118	7.647058824
68	30.2	36.78823529	6.588235294
68	30	23.41176471	6.588235294
61	30.5	30.5	5.764705882
79	28.6	20.71764706	7.882352941
70	29.5	36.32352941	6.823529412
77	28.7	21.05294118	7.647058824
67	29.9	29.9	6.470588235
70	29.1	22.27647059	6.823529412
73	28.3	21.12352941	7.176470588
74	28.1	35.39411765	7.294117647
75	28.2	35.61176471	7.411764706
90	26.3	26.3	9.176470588
88	26.7	26.7	8.941176471
86	26.8	26.8	8.705882353
87	26.4	17.57647059	8.823529412
88	26.3	35.24117647	8.941176471
91	25.9	35.19411765	9.294117647
93	24.9	24.9	9.529411765
94	25	25	9.647058824
94	25	25	9.647058824
93	24.7	34.22941176	9.529411765
93	24.5	34.02941176	9.529411765
93	25.2	25.2	9.529411765
91	25.6	25.6	9.294117647
92	25.1	25.1	9.411764706
89	26.3	35.35882353	9.058823529
90	26.6	26.6	9.176470588
89	26.9	26.9	9.058823529
79	27.7	35.58235294	7.882352941
76	27.9	20.37058824	7.529411765
76	27.8	27.8	7.529411765
77	27.3	27.3	7.647058824
77	27.1	27.1	7.647058824
78	26.8	26.8	7.764705882
79	26.6	18.71764706	7.882352941
81	26.5	26.5	8.117647059
89	25.6	34.65882353	9.058823529
89	25.3	25.3	9.058823529
91	24.9	15.60588235	9.294117647
91	24.9	34.19411765	9.294117647
91	24.7	33.99411765	9.294117647
90	24.6	33.77647059	9.176470588
91	24.2	24.2	9.294117647
91	24.1	33.39411765	9.294117647
89	24.5	15.44117647	9.058823529
83	25.8	17.44705882	8.352941176
73	27.1	19.92352941	7.176470588
70	28.4	35.22352941	6.823529412
65	29	29	6.235294118
67	29.4	35.87058824	6.470588235
64	29.9	29.9	6.117647059
55	31.3	36.35882353	5.058823529
52	31.3	26.59411765	4.705882353
50	30.9	26.42941176	4.470588235
47	30.7	34.81764706	4.117647059
54	29.7	24.75882353	4.941176471
58	28.4	33.81176471	5.411764706
60	27.6	33.24705882	5.647058824
66	26.7	33.05294118	6.352941176
68	26.2	32.78823529	6.588235294
69	25.9	32.60588235	6.705882353
70	25.6	32.42352941	6.823529412
73	25.6	25.6	7.176470588
75	25.3	32.71176471	7.411764706
75	25.1	25.1	7.411764706
80	24.3	16.3	8
81	24.3	24.3	8.117647059
79	24.5	16.61764706	7.882352941
74	25.1	17.80588235	7.294117647
71	26.2	33.14117647	6.941176471
68	27.9	27.9	6.588235294
63	29.4	35.4	6
59	30.4	30.4	5.529411765
51	31.5	36.08823529	4.588235294
48	31.9	31.9	4.235294118
49	32.8	32.8	4.352941176
53	31.8	31.8	4.823529412
47	32.4	36.51764706	4.117647059
49	32.6	28.24705882	4.352941176
51	31.6	31.6	4.588235294
54	30.4	35.34117647	4.941176471
56	29.4	34.57647059	5.176470588
61	28.9	23.13529412	5.764705882
64	28.2	28.2	6.117647059
65	27.8	27.8	6.235294118
65	27.7	21.46470588	6.235294118
67	27.5	21.02941176	6.470588235
66	27.5	21.14705882	6.352941176
75	26.6	26.6	7.411764706
75	26.7	26.7	7.411764706
77	26.4	18.75294118	7.647058824
75	26.4	26.4	7.411764706
77	26.6	26.6	7.647058824
76	27.3	27.3	7.529411765
78	27.3	27.3	7.764705882
87	25.5	34.32352941	8.823529412
90	25	15.82352941	9.176470588
84	27.1	35.57058824	8.470588235
73	29	21.82352941	7.176470588
74	29.1	21.80588235	7.294117647
74	29.1	21.80588235	7.294117647
73	29.4	36.57647059	7.176470588
86	26.9	26.9	8.705882353
93	25.3	25.3	9.529411765
93	25.3	15.77058824	9.529411765
92	25	34.41176471	9.411764706
92	25	15.58823529	9.411764706
91	24.9	15.60588235	9.294117647
90	24.9	34.07647059	9.176470588
88	25.1	34.04117647	8.941176471
86	25.2	25.2	8.705882353
84	25.2	16.72941176	8.470588235
84	25.3	25.3	8.470588235
82	25.3	25.3	8.235294118
79	25.6	17.71764706	7.882352941
79	25.7	25.7	7.882352941
80	25.7	25.7	8
79	26.2	26.2	7.882352941
78	27	27	7.764705882
71	28.6	28.6	6.941176471
65	29.6	29.6	6.235294118
68	29.3	35.88823529	6.588235294
69	30.2	30.2	6.705882353
62	31.1	25.21764706	5.882352941
61	31.7	31.7	5.764705882
71	30.5	37.44117647	6.941176471
68	30.7	37.28823529	6.588235294
60	32	37.64705882	5.647058824
64	30.7	30.7	6.117647059
69	30.2	30.2	6.705882353
85	28	28	8.588235294
84	27.7	19.22941176	8.470588235
81	27.4	35.51764706	8.117647059
76	26.7	19.17058824	7.529411765
72	26.4	19.34117647	7.058823529
69	25.9	25.9	6.705882353
71	25.2	25.2	6.941176471
76	24.9	17.37058824	7.529411765
77	24.8	17.15294118	7.647058824
82	24.6	24.6	8.235294118
83	24.5	16.14705882	8.352941176
81	24.6	32.71764706	8.117647059
80	24.6	16.6	8
78	24.8	17.03529412	7.764705882
81	24.8	24.8	8.117647059
56	24.8	29.97647059	5.176470588
61	24.5	30.26470588	5.764705882
91	22.6	13.30588235	9.294117647
86	23.1	31.80588235	8.705882353
81	23.4	31.51764706	8.117647059
80	23.5	23.5	8
78	23.4	23.4	7.764705882
81	23	23	8.117647059
85	22.2	30.78823529	8.588235294
84	22.3	13.82941176	8.470588235
81	22.5	14.38235294	8.117647059
88	22.1	13.15882353	8.941176471
92	21.7	31.11176471	9.411764706
94	21.5	31.14705882	9.647058824
94	21.8	31.44705882	9.647058824
95	22	31.76470588	9.764705882
95	22.2	12.43529412	9.764705882
95	22.6	22.6	9.764705882
95	22.8	13.03529412	9.764705882
95	23.2	23.2	9.764705882
94	24.3	33.94705882	9.647058824
94	24.3	24.3	9.647058824
94	24.2	24.2	9.647058824
92	25.5	25.5	9.411764706
85	26.8	26.8	8.588235294
80	28.2	20.2	8
83	27.8	27.8	8.352941176
79	28.6	20.71764706	7.882352941
77	28.7	28.7	7.647058824
71	29.3	29.3	6.941176471
71	29.3	22.35882353	6.941176471
76	28.5	36.02941176	7.529411765
80	27.7	27.7	8
82	27.4	35.63529412	8.235294118
83	27	35.35294118	8.352941176
84	26.7	35.17058824	8.470588235
86	26.4	17.69411765	8.705882353
85	26.4	26.4	8.588235294
88	26	17.05882353	8.941176471
89	25.7	34.75882353	9.058823529
88	25.6	25.6	8.941176471
90	25.4	25.4	9.176470588
89	25.5	25.5	9.058823529
88	25.7	25.7	8.941176471
87	26	34.82352941	8.823529412
90	25.9	25.9	9.176470588
85	26.4	17.81176471	8.588235294
92	25.9	25.9	9.411764706
92	26.1	35.51176471	9.411764706
86	26.2	26.2	8.705882353
80	27.4	35.4	8
72	29	21.94117647	7.058823529
74	28.9	21.60588235	7.294117647
76	28.1	20.57058824	7.529411765
76	27.7	20.17058824	7.529411765
84	27.3	35.77058824	8.470588235
83	27.6	35.95294118	8.352941176
79	28.3	28.3	7.882352941
80	28.1	28.1	8
81	27.7	19.58235294	8.117647059
88	26.8	35.74117647	8.941176471
87	27	18.17647059	8.823529412
90	26.8	17.62352941	9.176470588
93	26.1	35.62941176	9.529411765
87	25.4	16.57647059	8.823529412
91	25.1	25.1	9.294117647
92	24.7	24.7	9.411764706
92	24.7	15.28823529	9.411764706
90	25.2	25.2	9.176470588
85	25.7	25.7	8.588235294
79	26.5	18.61764706	7.882352941
80	26.5	34.5	8
75	27.1	34.51176471	7.411764706
68	28.7	28.7	6.588235294
66	29.1	29.1	6.352941176
63	29.9	35.9	6
65	29.3	29.3	6.235294118
62	29.2	23.31764706	5.882352941
76	27.5	19.97058824	7.529411765
75	26.9	34.31176471	7.411764706
77	26.3	18.65294118	7.647058824
80	25.9	25.9	8
82	25.7	25.7	8.235294118
81	25.7	17.58235294	8.117647059
80	25.5	25.5	8
84	25.3	33.77058824	8.470588235
85	25.1	33.68823529	8.588235294
87	25.1	25.1	8.823529412
86	25.2	33.90588235	8.705882353
86	25.1	25.1	8.705882353
89	24.8	15.74117647	9.058823529
85	25.1	25.1	8.588235294
82	25.7	25.7	8.235294118
79	26.1	33.98235294	7.882352941
78	26.4	26.4	7.764705882
77	26.5	18.85294118	7.647058824
77	26	33.64705882	7.647058824
68	25.5	25.5	6.588235294
64	25.9	19.78235294	6.117647059
67	25.6	25.6	6.470588235
67	25.7	25.7	6.470588235
69	25.1	31.80588235	6.705882353
73	24.3	24.3	7.176470588
75	24	16.58823529	7.411764706
73	23.9	16.72352941	7.176470588
72	23.7	30.75882353	7.058823529
77	23.5	15.85294118	7.647058824
81	22.9	14.78235294	8.117647059
82	22.9	14.66470588	8.235294118
82	22.9	14.66470588	8.235294118
85	22.4	13.81176471	8.588235294
87	21.8	12.97647059	8.823529412
88	21.5	21.5	8.941176471
90	21.1	30.27647059	9.176470588
90	21	30.17647059	9.176470588
87	21.4	12.57647059	8.823529412
77	23.3	15.65294118	7.647058824
71	24.8	31.74117647	6.941176471
57	27.2	32.49411765	5.294117647
55	27.9	22.84117647	5.058823529
54	29.1	29.1	4.941176471
50	29.8	34.27058824	4.470588235
45	30.5	26.61764706	3.882352941
45	31.1	27.21764706	3.882352941
40	31.6	34.89411765	3.294117647
42	31.4	34.92941176	3.529411765
46	30.4	34.4	4
55	29	34.05882353	5.058823529
52	28.1	23.39411765	4.705882353
62	27	27	5.882352941
61	26.2	31.96470588	5.764705882
65	25.6	31.83529412	6.235294118
68	24.8	24.8	6.588235294
69	24.7	24.7	6.705882353
71	24.7	24.7	6.941176471
89	23.2	14.14117647	9.058823529
93	22.7	32.22941176	9.529411765
92	22.3	22.3	9.411764706
92	22.3	22.3	9.411764706
91	22.3	13.00588235	9.294117647
88	23.1	14.15882353	8.941176471
83	24.1	15.74705882	8.352941176
77	26.2	33.84705882	7.647058824
71	27.9	27.9	6.941176471
67	29	22.52941176	6.470588235
65	29.8	29.8	6.235294118
62	30.6	24.71764706	5.882352941
64	30.6	30.6	6.117647059
62	30.5	24.61764706	5.882352941
70	29.6	22.77647059	6.823529412
75	28.2	35.61176471	7.411764706
92	25.8	25.8	9.411764706
93	25.7	25.7	9.529411765
93	25.4	25.4	9.529411765
93	25.4	34.92941176	9.529411765
93	25.2	34.72941176	9.529411765
92	25.1	34.51176471	9.411764706
92	25	15.58823529	9.411764706
93	24.8	24.8	9.529411765
92	24.9	34.31176471	9.411764706
92	24.9	24.9	9.411764706
92	24.8	15.38823529	9.411764706
91	24.8	24.8	9.294117647
87	25.3	34.12352941	8.823529412
80	26.9	18.9	8
73	28.3	21.12352941	7.176470588
75	29.3	21.88823529	7.411764706
62	30.9	36.78235294	5.882352941
57	31.9	26.60588235	5.294117647
60	31.8	31.8	5.647058824
64	31.1	24.98235294	6.117647059
56	32.2	27.02352941	5.176470588
59	31.7	26.17058824	5.529411765
55	31.8	36.85882353	5.058823529
66	30.6	30.6	6.352941176
69	29.5	22.79411765	6.705882353
71	28.4	35.34117647	6.941176471
70	28.2	28.2	6.823529412
77	27.5	35.14705882	7.647058824
78	27.3	35.06470588	7.764705882
75	26.8	26.8	7.411764706
77	26.9	19.25294118	7.647058824
86	26.3	35.00588235	8.705882353
85	26.2	34.78823529	8.588235294
87	25.9	17.07647059	8.823529412
89	25.8	25.8	9.058823529
87	25.7	25.7	8.823529412
88	25.9	25.9	8.941176471
83	26.8	18.44705882	8.352941176
68	28.6	28.6	6.588235294
68	29.3	29.3	6.588235294
62	30.2	36.08235294	5.882352941
66	30.3	30.3	6.352941176
60	31.1	36.74705882	5.647058824
62	31.2	25.31764706	5.882352941
58	32	32	5.411764706
61	31.5	25.73529412	5.764705882
63	30.9	24.9	6
60	30.7	36.34705882	5.647058824
64	29.5	35.61764706	6.117647059
68	28.7	28.7	6.588235294
71	28.2	35.14117647	6.941176471
73	27.8	20.62352941	7.176470588
77	27.1	19.45294118	7.647058824
80	26.7	18.7	8
81	26.4	34.51764706	8.117647059
81	26.2	34.31764706	8.117647059
84	25.8	34.27058824	8.470588235
85	25.4	25.4	8.588235294
83	25.6	17.24705882	8.352941176
86	25.2	25.2	8.705882353
83	25.4	17.04705882	8.352941176
79	26.6	26.6	7.882352941
69	28.2	34.90588235	6.705882353
62	29.5	35.38235294	5.882352941
63	29.7	29.7	6
58	30.5	35.91176471	5.411764706
58	30.9	25.48823529	5.411764706
57	31.7	26.40588235	5.294117647
54	32.1	27.15882353	4.941176471
56	31.5	31.5	5.176470588
56	31.7	31.7	5.176470588
56	31	25.82352941	5.176470588
63	29.6	29.6	6
66	28.7	35.05294118	6.352941176
72	28.2	28.2	7.058823529
73	27.9	20.72352941	7.176470588
76	27.5	27.5	7.529411765
75	27.4	19.98823529	7.411764706
78	27.1	34.86470588	7.764705882
80	26.8	18.8	8
81	26.5	26.5	8.117647059
83	26.1	34.45294118	8.352941176
84	25.7	25.7	8.470588235
84	25.4	25.4	8.470588235
83	25.8	17.44705882	8.352941176
71	27.5	27.5	6.941176471
66	28.6	28.6	6.352941176
